IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Sysco Industries Limited,https://www.chittorgarh.com/ipo/sysco_ipo/540/,SME,2016-03-31,2016-04-05,2016-04-13,10,10,10000,21700000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/sysco-industries-limited_32095.html,Sysco Industries Limited,http://www.syscogroup.in/,https://www.bseindia.com/stock-share-price/sysco-industries-ltd/sysco/539842/,SYSCO,,,https://www.screener.in/company/id/1273331/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancer Container Lines Limited,https://www.chittorgarh.com/ipo/lancer_containers_ipo/538/,SME,2016-03-31,2016-04-05,2016-04-13,10,12,10000,18500000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/lancer-container-lines-limited_32178.html,Lancer Containers Lines Limited,http://www.lancermarine.in,https://www.bseindia.com/stock-share-price/lancer-containers-lines-ltd/LANCER/539841/,LANCER,https://www.nseindia.com/get-quotes/equity?symbol=LANCER,LANCER,https://www.screener.in/company/LANCER/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539841,
Franklin Leasing & Finance Limited,https://www.chittorgarh.com/ipo/franklin_leasing_ipo/505/,SME,2016-03-30,2016-04-05,2016-04-13,10,15,8000,63400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/franklin-leasing-and-finance-limited_32143.html,Franklin Leasing & Finance Limited,http://www.franklinleasing.in,https://www.bseindia.com/stock-share-price/franklin-leasing-finance-ltd/FRANKLIN/539839/,FRANKLIN,,,https://www.screener.in/company/539839/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539839,
Ruby Cables Limited,https://www.chittorgarh.com/ipo/ruby_cables_ipo/537/,SME,2016-03-30,2016-04-05,2016-04-13,10,50,3000,100100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/ruby-cables-limited_32049.html,Ruby Cables Limited,http://www.rubycables.com/,https://www.bseindia.com/stock-share-price/ruby-cables-ltd/RUBY/539836/,RUBY,,,https://www.screener.in/company/539836/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nintec Systems Limited,https://www.chittorgarh.com/ipo/nintec_systems_ipo/535/,SME,2016-03-29,2016-04-06,2016-04-18,10,10,10000,18800000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/nintec-systems-limited-_32185.html,NINtec Systems Limited,http://www.nintecsystems.com,https://www.bseindia.com/stock-share-price/nintec-systems-ltd/NINSYS/539843/,NINSYS,https://www.nseindia.com/get-quotes/equity?symbol=NINSYS,NINSYS,https://www.screener.in/company/NINSYS/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539843,
CHD Chemicals Limited,https://www.chittorgarh.com/ipo/chd_chemicals_ipo/533/,SME,2016-03-21,2016-03-23,2016-04-01,10,11,10000,19800000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/chd-chemicals-limited_31890.html,CHD Chemicals Limited,http://www.chdchemicalsltd.com,https://www.bseindia.com/stock-share-price/chd-chemicals-ltd/CHDCHEM/539800/,CHDCHEM,,,https://www.screener.in/company/539800/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539800,
Umiya Tubes Limited,https://www.chittorgarh.com/ipo/umiya_tubes_ipo/534/,SME,2016-03-18,2016-03-22,2016-04-01,10,10,10000,20000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/umiya-tubes-limited-_31988.html,Umiya Tubes Limited,http://www.umiyatubes.com,https://www.bseindia.com/stock-share-price/umiya-tubes-ltd/UMIYA/539798/,UMIYA,,,https://www.screener.in/company/539798/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539798,
Khemani Distributors & Marketing Limited,https://www.chittorgarh.com/ipo/khemani_distributors_ipo/531/,SME,2016-03-16,2016-03-18,2016-03-30,10,100,1200,158400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/khemani-distributors-and-marketing-limited-_31877.html,Khemani Distributors & Marketing Limited,,https://www.bseindia.com/stock-share-price/khemani-distributors-marketing-ltd/KDML/539788/,KDML,,,https://www.screener.in/company/539788/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539788,
HEC Infra Projects Limited,https://www.chittorgarh.com/ipo/hec_infra_projects_ipo/528/,SME,2016-03-10,2016-03-18,2016-03-30,10,100,1200,53900000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/HEC_PROSP.pdf,HEC Infra Projects Limited,http://www.hecprojects.in,,,https://www.nseindia.com/get-quotes/equity?symbol=HECPROJECT,HECPROJECT,https://www.screener.in/company/HECPROJECT/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth First Portfolio Managers Limited,https://www.chittorgarh.com/ipo/wealth_first_nse_sme_ipo/526/,SME,2016-03-10,2016-03-18,2016-03-30,10,50,3000,84200000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/wealth-first-portfolio-managers-limited_31800.html,Wealth First Portfolio Managers Limited,https://www.wealth-firstonline.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=WEALTH,WEALTH,https://www.screener.in/company/WEALTH/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relicab Cable Manufacturing Limited,https://www.chittorgarh.com/ipo/relicab_cable_ipo/527/,SME,2016-03-09,2016-03-14,2016-03-22,10,20,6000,32200000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2016/relicab-cable-manufacturing-limited_31845.html,Relicab Cable Manufacturing Limited,http://www.relicab.com,https://www.bseindia.com/stock-share-price/relicab-cable-manufacturing-ltd/RELICAB/539760/,RELICAB,,,https://www.screener.in/company/539760/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539760,
Hi-Tech Pipes Limited,https://www.chittorgarh.com/ipo/hi_tech_pipes_ipo/525/,SME,2016-02-15,2016-02-19,2016-02-25,10,50,3000,136500000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2016/hi-tech-pipes-limited_31647.html,Hi-Tech Pipes Limited,http://www.hitechpipes.in,https://www.bseindia.com/stock-share-price/hi-tech-pipes-ltd/HITECH/543411/,HITECH,https://www.nseindia.com/get-quotes/equity?symbol=HITECH,HITECH,https://www.screener.in/company/HITECH/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543411,
K.P.Energy Limited,https://www.chittorgarh.com/ipo/kp_energy_ipo/524/,SME,2016-02-15,2016-02-17,2016-02-25,10,70,2000,64400000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2016/k-p-energy-limited_31743.html,K.P. Energy Limited,http://www.kpenergy.in,https://www.bseindia.com/stock-share-price/kp-energy-ltd/KPEL/539686/,KPEL,https://www.nseindia.com/get-quotes/equity?symbol=KPEL,KPEL,https://www.screener.in/company/KPEL/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539686,
Sylph Education Solutions Limited,https://www.chittorgarh.com/ipo/sylph_education_ipo/523/,SME,2016-02-10,2016-02-15,2016-02-23,10,12,10000,48000000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2016/sylph-education-solution-limited-prospectus_31670.html,Lucent Industries Limited,,https://www.bseindia.com/stock-share-price/lucent-industries-ltd/LUCENT/539682/,LUCENT,,,https://www.screener.in/company/539682/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539682,
Vidli Restaurants Limited,https://www.chittorgarh.com/ipo/vidli_restaurants_ipo/522/,SME,2016-02-03,2016-02-05,2016-02-15,10,10,10000,13100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2016/vidli-restaurants-limited_31594.html,Vikram Kamats Hospitality Limited,http://www.kamatsindia.com/,https://www.bseindia.com/stock-share-price/vikram-kamats-hospitality-ltd/KAMATS/539659/,KAMATS,,,https://www.screener.in/company/539659/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539659,
Ganga Pharmaceuticals Limited,https://www.chittorgarh.com/ipo/ganga_pharmaceuticals_ipo/519/,SME,2016-01-29,2016-02-09,2016-02-22,10,15,8000,15400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jan-2016/ganga-pharmaceuticals-limited_31558.html,Ganga Pharmaceuticals Limited,,https://www.bseindia.com/stock-share-price/ganga-pharmaceuticals-ltd/GANGAPHARM/539680/,GANGAPHARM,,,https://www.screener.in/company/539680/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539680,
Blueblood Ventures Limited,https://www.chittorgarh.com/ipo/blueblood_ventures_ipo/518/,SME,2016-01-21,2016-01-27,2016-02-08,10,50,3000,70400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jan-2016/blueblood-ventures-limited_31515.html,Blueblood Ventures Limited,http://www.bluebloodventure.com/,https://www.bseindia.com/stock-share-price/blueblood-ventures-ltd/BVL/539637/,BVL,,,https://www.screener.in/company/539637/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jhandewalas Foods Limited,https://www.chittorgarh.com/ipo/jhandewalas-foods-ipo/786/,SME,2017-12-29,2018-01-04,2018-01-12,10,55,2000,160100000,1,0,0,0,0,0,error,error,9.9,error,3.87,27.2,error,466.69,88.58,https://www.sebi.gov.in/filings/public-issues/dec-2017/jhandewalas-foods-limited_37172.html,Jhandewalas Foods Limited,http://www.jhandewalas.com,https://www.bseindia.com/stock-share-price/jhandewalas-foods-ltd/JFL/540850/,JFL,,,https://www.screener.in/company/540850/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540850,
Rithwik Facility Management Services Limited,https://www.chittorgarh.com/ipo/rithwik-facility-ipo/785/,SME,2017-12-29,2018-01-03,2018-01-11,10,50,3000,40500000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/rithwik-facility-management-services-limited_37100.html,Rithwik Facility Management Services Limited,http://www.rithwik.co.in,https://www.bseindia.com/stock-share-price/rithwik-facility-management-services-ltd/RITHWIKFMS/540843/,RITHWIKFMS,,,https://www.screener.in/company/540843/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540843,
Brand Concepts Limited,https://www.chittorgarh.com/ipo/brand-concepts-ipo/787/,SME,2017-12-29,2018-01-02,2018-01-10,10,45,3000,126200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,11.37,https://www.sebi.gov.in/filings/public-issues/jan-2018/brand-concepts-limited_37223.html,Brand Concepts Limited,http://www.brandconcepts.in,https://www.bseindia.com/stock-share-price/brand-concepts-ltd/BCONCEPTS/543442/,BCONCEPTS,https://www.nseindia.com/get-quotes/equity?symbol=BCONCEPTS,BCONCEPTS,https://www.screener.in/company/BCONCEPTS/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543442,
Moksh Ornaments Limited,https://www.chittorgarh.com/ipo/moksh-ornaments-ipo/784/,SME,2017-12-21,2017-12-26,2018-01-03,10,37,3000,110300000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/moksh-ornaments-limited_37052.html,Moksh Ornaments Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=MOKSH,MOKSH,https://www.screener.in/company/MOKSH/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajooni Biotech Limited,https://www.chittorgarh.com/ipo/ajooni-biotech-ipo/783/,SME,2017-12-20,2017-12-22,2018-01-02,10,30,4000,65900000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/ajooni-biotech-limited_36995.html,Ajooni Biotech Limited,https://www.ajoonibiotech.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=AJOONI,AJOONI,https://www.screener.in/company/AJOONI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Point One Solutions Limited,https://www.chittorgarh.com/ipo/one-point-one-solutions-ipo/777/,SME,2017-12-13,2017-12-15,2017-12-26,10,67,2000,443800000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,20.37,https://nsearchives.nseindia.com/emerge/corporates/content/OPO_PROSP.pdf,One Point One Solutions Limited,https://www.1point1.com,,,https://www.nseindia.com/get-quotes/equity?symbol=ONEPOINT,ONEPOINT,https://www.screener.in/company/ONEPOINT/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMVD Poly Pack Limited,https://www.chittorgarh.com/ipo/smvd-ploy-pack-ipo/781/,SME,2017-12-13,2017-12-15,2017-12-26,10,55,2000,90200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/sebi_data/attachdocs/dec-2017/1512985644817.pdf,SMVD Poly Pack Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SMVD,SMVD,https://www.screener.in/company/SMVD/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diggi Multitrade Limited,https://www.chittorgarh.com/ipo/diggi-multitrade-ipo/779/,SME,2017-12-11,2017-12-14,2017-12-22,10,13,10000,33800000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/diggi-multitrade-limited_36880.html,Diggi Multitrade Limited,https://diggimultitrade.co.in,https://www.bseindia.com/stock-share-price/diggi-multitrade-ltd/DML/540811/,DML,,,https://www.screener.in/company/540811/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540811,13.25
Kids Medical Systems Limited,https://www.chittorgarh.com/ipo/kids-medical-systems-ipo/780/,SME,2017-12-11,2017-12-14,2017-12-22,10,30,4000,60000000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/kids-medical-systems-ltd-_36881.html,Kids Medical Systems Limited,http://www.thekidsclinic.in/,https://www.bseindia.com/stock-share-price/kids-medical-systems-ltd/KMSL/540812/,KMSL,,,https://www.screener.in/company/540812/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Touchwood Entertainment Limited,https://www.chittorgarh.com/ipo/touchwood-entertainment-ipo/778/,SME,2017-12-11,2017-12-13,2017-12-21,10,40,3000,42100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/Touchwood_PROSP.pdf,Touchwood Entertainment Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=TOUCHWOOD,TOUCHWOOD,https://www.screener.in/company/TOUCHWOOD/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRC Exim Limited,https://www.chittorgarh.com/ipo/mrc-exim-ipo/776/,SME,2017-12-06,2017-12-08,2017-12-18,10,15,8000,45000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/mrc-exim-limited_36839.html,MRC Agrotech Limited,,https://www.bseindia.com/stock-share-price/mrc-agrotech-ltd/MRCAGRO/540809/,MRCAGRO,,,https://www.screener.in/company/540809/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540809,15
Dynamic Cables Limited,https://www.chittorgarh.com/ipo/dynamic-cables-ipo/774/,SME,2017-12-04,2017-12-06,2017-12-14,10,40,3000,233800000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/sebi_data/attachdocs/nov-2017/1512035283930.pdf,Dynamic Cables Limited,http://www.dynamiccables.co.in,https://www.bseindia.com/stock-share-price/dynamic-cables-ltd/DYCL/540795/,DYCL,https://www.nseindia.com/get-quotes/equity?symbol=DYCL,DYCL,https://www.screener.in/company/DYCL/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540795,
Ratnabhumi Developers Limited,https://www.chittorgarh.com/ipo/ratnabhumi-developers-ipo/775/,SME,2017-12-04,2017-12-06,2017-12-14,10,63,2000,233100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2017/ratnabhumi-developers-limited_36785.html,Ratnabhumi Developers Limited,http://www.ratnagroup.co.in,https://www.bseindia.com/stock-share-price/ratnabhumi-developers-ltd/RATNABHUMI/540796/,RATNABHUMI,,,https://www.screener.in/company/540796/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540796,63.45
Innovana Thinklabs Limited,https://www.chittorgarh.com/ipo/innovana-thinklabs-ipo/773/,SME,2017-11-29,2017-12-04,2017-12-12,10,70,2000,77000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/ITL_PROSP.pdf,Innovana Thinklabs Limited,https://www.innovanathinklabs.com/,https://www.bseindia.com/stock-share-price/innovana-thinklabs-ltd/INNOVANA/544302/,INNOVANA,https://www.nseindia.com/get-quotes/equity?symbol=INNOVANA,INNOVANA,https://www.screener.in/company/INNOVANA/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544302,
ICE Make Refrigeration Limited,https://www.chittorgarh.com/ipo/ice-make-ipo/768/,SME,2017-11-28,2017-11-30,2017-12-08,10,57,2000,237100000,0,0,0,0,0,0,error,error,9.45,error,error,error,error,error,140.84,https://nsearchives.nseindia.com/emerge/corporates/content/ICE_PROSP.pdf,ICE Make Refrigeration Limited,http://www.icemakeindia.com,,,https://www.nseindia.com/get-quotes/equity?symbol=ICEMAKE,ICEMAKE,https://www.screener.in/company/ICEMAKE/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shradha Infraprojects Nagpur Limited,https://www.chittorgarh.com/ipo/shradha-infra-ipo/767/,SME,2017-11-27,2017-11-30,2017-12-11,10,70,2000,189300000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/SINL_PROSP.pdf,Shradha Infraprojects Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SHRADHA,SHRADHA,https://www.screener.in/company/SHRADHA/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Industries Limited,https://www.chittorgarh.com/ipo/felix-industries-ipo/769/,SME,2017-11-23,2017-11-27,2017-12-05,10,35,4000,47900000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/Felix_PROSP.pdf,Felix Industries Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=FELIX,FELIX,https://www.screener.in/company/FELIX/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zodiac Energy Limited,https://www.chittorgarh.com/ipo/zodiac-energy/770/,SME,2017-11-23,2017-11-27,2017-12-05,10,52,2000,101400000,1,0,0,0,0,0,error,error,2.56,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/ZEL_PROSP.pdf,Zodiac Energy Limited,http://www.zodiacenergy.com,https://www.bseindia.com/stock-share-price/zodiac-energy-ltd/ZODIAC/543416/,ZODIAC,https://www.nseindia.com/get-quotes/equity?symbol=ZODIAC,ZODIAC,https://www.screener.in/company/ZODIAC/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543416,
Silver Touch Technologies Limited,https://www.chittorgarh.com/ipo/silver-touch-ipo/762/,SME,2017-11-20,2017-11-23,2017-12-01,10,121,1000,402200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/STTL_PROSP.pdf,Silver Touch Technologies Limited,http://www.silvertouch.com,https://www.bseindia.com/stock-share-price/silver-touch-technologies-ltd/SILVERTUC/543525/,SILVERTUC,https://www.nseindia.com/get-quotes/equity?symbol=SILVERTUC,SILVERTUC,https://www.screener.in/company/SILVERTUC/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543525,
Sharika Enterprises Limited,https://www.chittorgarh.com/ipo/sharika-enterprises-ipo/764/,SME,2017-11-15,2017-11-17,2017-11-27,10,43,3000,138700000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/nov-2017/sharika-enterprises-limited_36544.html,Sharika Enterprises Limited,http://www.sharikaindia.com,https://www.bseindia.com/stock-share-price/sharika-enterprises-ltd/SHARIKA/540786/,SHARIKA,,,https://www.screener.in/company/540786/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540786,12.9
Pulz Electronics Limited,https://www.chittorgarh.com/ipo/pulz-electronics-ipo/760/,SME,2017-11-14,2017-11-16,2017-11-24,10,54,2000,39200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/nov-2017/pulz-electronics-limited_36657.html,Pulz Electronics Limited,https://www.pulz.co.in,,,https://www.nseindia.com/get-quotes/equity?symbol=PULZ,PULZ,https://www.screener.in/company/PULZ/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertoz Advertising Limited,https://www.chittorgarh.com/ipo/vertoz-advertising-ipo/763/,SME,2017-11-14,2017-11-16,2017-11-24,10,108,1200,171100000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/VERTOZ_PROSP.pdf,Vertoz Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=VERTOZ,VERTOZ,https://www.screener.in/company/VERTOZ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanghvi Brands Limited,https://www.chittorgarh.com/ipo/sanghvi-brands-ipo/761/,SME,2017-11-10,2017-11-14,2017-11-22,10,69,2000,189600000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/sebi_data/attachdocs/nov-2017/1510221975621.pdf,Sanghvi Brands Limited,http://www.sanghvibrands.com,https://www.bseindia.com/stock-share-price/sanghvi-brands-ltd/SBRANDS/540782/,SBRANDS,,,https://www.screener.in/company/540782/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540782,75.9
